,born,year,meter,lang,X,Y
4976,,1854.0,T4_3,de,0.8158198,-1.4600629
11444,,1775.0,T4_3,de,-0.3215507,-1.204307
10909,,1641.0,T4_3,de,0.41556653,-0.9075093
10314,,1827.0,T4_3,de,0.1272118,-1.0306393
9756,,,T4_3,de,0.08404212,-0.51058054
3630,,1841.0,T4_3,de,0.32902646,-1.2709677
5310,,1836.0,T4_3,de,0.74279934,-2.3968678
7274,,1761.0,T4_3,de,-0.18913266,-1.9352838
10983,,1892.0,T4_3,de,-0.7092997,-1.6053962
5361,,1836.0,T4_3,de,0.2353782,-0.6367353
1588,,1730.0,T4_3,de,0.16078304,-2.146018
14966,,1914.0,T4_3,de,0.17393176,-1.8655133
1494,,1860.0,T4_3,de,0.044242326,-1.3490753
7391,,1854.0,T4_3,de,0.5796603,-0.8719599
15081,,1831.0,T4_3,de,0.1400048,-0.17888069
2211,,1882.0,T4_3,de,0.07525951,-0.8841214
10851,,1767.0,T4_3,de,0.24565873,-0.8808489
10770,,1827.0,T4_3,de,-0.0069978395,-0.57613444
1830,,1733.0,T4_3,de,-1.5412245,-0.88634884
14614,,1842.0,T4_3,de,0.6301922,-2.3980618
11533,,1823.0,T4_3,de,0.46038356,-0.743657
8860,,1758.0,T4_3,de,0.25179887,-1.2708374
13289,,1841.0,T4_3,de,-0.24694149,-1.619648
13784,,1784.0,T4_3,de,0.16031823,-0.9801651
1435,,1822.0,T4_3,de,-0.010675438,-1.5814999
3862,,1883.0,T4_3,de,-0.25329772,-1.8093759
1387,,1809.0,T4_3,de,0.57295525,-0.5291325
12949,,1854.0,T4_3,de,-0.42998162,0.01949095
4148,,1632.0,T4_3,de,0.7638761,-1.6425984
3973,,1883.0,T4_3,de,-0.049042933,-1.1427044
9362,,1761.0,T4_3,de,0.6291624,-0.50746566
14803,,1896.0,T4_3,de,-0.53129154,-1.325991
11570,,1827.0,T4_3,de,0.5622498,-1.1512706
8222,,1899.0,T4_3,de,0.7038483,-1.1385878
1827,,1813.0,T4_3,de,0.28976795,-1.0241355
3448,,1765.0,T4_3,de,-0.07331384,-2.024781
8954,,1772.0,T4_3,de,0.2612057,-2.0639284
14064,,1827.0,T4_3,de,0.22673436,-2.0449698
14655,,1860.0,T4_3,de,0.47630268,-1.1451528
14198,,1870.0,T4_3,de,0.34714803,-0.9076191
202,,1862.0,T4_3,de,-0.08810924,-1.4677459
12630,,1800.0,T4_3,de,-0.035493277,-1.4689909
9814,,1853.0,T4_3,de,0.3592631,-0.79135066
852,,1827.0,T4_3,de,0.20212151,-1.0558671
5779,,1774.0,T4_3,de,0.37881896,-0.92144686
5704,,1823.0,T4_3,de,0.17563944,-1.0703571
6105,,1809.0,T4_3,de,0.37061462,-1.374987
4193,,1357.0,T4_3,de,0.45214504,-0.5247968
8974,,1854.0,T4_3,de,0.29763705,-1.061904
13549,,1833.0,T4_3,de,0.13120691,-0.81843936
4981,,1637.0,T4_3,de,0.40295744,-1.432861
5026,,1894.0,T4_3,de,0.023694186,-1.0458063
11989,,1823.0,T4_3,de,-0.08046111,-0.270432
6328,,1761.0,T4_3,de,0.39179048,0.03561044
4796,,1771.0,T4_3,de,0.51275426,-2.325848
9963,,1357.0,T4_3,de,0.084063895,-1.1572132
15060,,1824.0,T4_3,de,0.2067944,-1.1892081
953,,1810.0,T4_3,de,0.3915948,-1.1907058
5183,,1883.0,T4_3,de,-0.017813312,-1.3058971
2810,,1827.0,T4_3,de,0.49868426,-1.4148662
4485,,1854.0,T4_3,de,0.15103717,-1.0295448
13419,,1826.0,T4_3,de,0.16797522,-0.5466396
932,,1827.0,T4_3,de,0.23911811,-1.4397262
1159,,1870.0,T4_3,de,0.06592129,-0.7612222
6369,,1883.0,T4_3,de,0.36290258,-1.4255612
2749,,1827.0,T4_3,de,-0.16657443,-1.920751
11972,,1357.0,T4_3,de,-0.2543569,-1.268521
11659,,1790.0,T4_3,de,-0.4027421,0.24057633
3231,,1863.0,T4_3,de,-0.38062355,-1.6239235
1197,,1828.0,T4_3,de,-0.00043057872,-0.5250562
8761,,1726.0,T4_3,de,0.05153841,-1.3603309
14376,,1860.0,T4_3,de,-0.15212762,-1.24551
10830,,1822.0,T4_3,de,0.18449277,-0.13444902
10315,,1860.0,T4_3,de,0.47862557,-1.189452
12097,,1806.0,T4_3,de,-0.09619456,-1.2928832
11288,,1868.0,T4_3,de,0.37942773,-0.77629
5173,,1854.0,T4_3,de,-0.17692363,-1.1742125
7045,,1841.0,T4_3,de,0.40816492,-0.8281747
13932,,1827.0,T4_3,de,-0.49713308,-1.151104
10338,,1870.0,T4_3,de,-0.059186947,-1.1374948
13081,,1791.0,T4_3,de,0.22229469,-2.002394
3698,,1823.0,T4_3,de,-0.018627435,-1.0950396
7133,,1802.0,T4_3,de,-0.33202022,-1.3846606
5918,,1892.0,T4_3,de,-0.11061608,-1.515662
14683,,1357.0,T4_3,de,0.67688304,-1.1359725
9737,,1641.0,T4_3,de,0.2878092,-1.1890616
4657,,1833.0,T4_3,de,-0.35364398,0.13244034
2988,,1826.0,T4_3,de,0.5975875,-0.60358566
3613,,1860.0,T4_3,de,0.3916391,-0.903607
1472,,1872.0,T4_3,de,0.28918013,-1.3620309
6650,,1827.0,T4_3,de,0.32052562,-1.2532353
13439,,1860.0,T4_3,de,0.58610284,-0.9894424
11572,,1855.0,T4_3,de,0.14901769,-1.2180464
13414,,1836.0,T4_3,de,-0.24988191,-1.3035618
7806,,1782.0,T4_3,de,0.62891364,-1.2217435
1937,,1841.0,T4_3,de,0.5072549,-0.72148293
3271,,1845.0,T4_3,de,0.24768102,-0.74497753
10034,,1630.0,T4_3,de,0.27963102,-0.6966688
12055,,1779.0,T4_3,de,-0.727034,-1.1415771
1894,,1814.0,T4_3,de,0.7245029,-1.2916043
7200,,1870.0,T4_3,de,0.42747813,-1.2298691
6954,,1822.0,T4_3,de,0.0019375919,-1.2640438
12221,,1892.0,T4_3,de,-0.35814404,-1.6787958
4468,,1357.0,T4_3,de,0.43643954,-1.418991
13639,,1822.0,T4_3,de,0.6948854,-1.0639176
13881,,1632.0,T4_3,de,0.0641873,-1.4508833
13015,,1862.0,T4_3,de,0.18029018,-1.2789754
3857,,1827.0,T4_3,de,0.35555482,-1.6535748
7807,,1825.0,T4_3,de,0.07768502,-1.2803754
9896,,1790.0,T4_3,de,0.10254004,-0.7382388
821,,1870.0,T4_3,de,0.37531644,-1.1369952
11731,,1733.0,T4_3,de,0.36341906,-1.7188042
3161,,1827.0,T4_3,de,0.7584229,-1.3271364
698,,1800.0,T4_3,de,0.40776348,-1.8500029
14551,,1836.0,T4_3,de,0.036653884,-1.2062626
5030,,1773.0,T4_3,de,0.38076797,-0.91516525
3766,,1854.0,T4_3,de,0.018346759,-1.2178077
6069,,1848.0,T4_3,de,0.2612375,-1.7144758
5793,,1650.0,T4_3,de,0.30837348,-1.6422892
14965,,1825.0,T4_3,de,0.6448286,-1.6928515
8648,,1827.0,T4_3,de,0.48334047,-1.019152
604,,1772.0,T4_3,de,-0.12556472,-1.5862398
7992,,1882.0,T4_3,de,-0.44167116,-0.87499005
11726,,1827.0,T4_3,de,0.47919372,-1.7546971
10886,,1882.0,T4_3,de,0.24521019,-0.4020212
495,,1773.0,T4_3,de,-0.33099353,-1.6743803
12899,,1892.0,T4_3,de,0.63059074,-1.4463568
5804,,1836.0,T4_3,de,0.34509104,-1.8953027
11468,,1806.0,T4_3,de,0.28120422,-0.9736609
5966,,1827.0,T4_3,de,0.11340271,-1.7591975
7875,,1823.0,T4_3,de,0.1348095,-1.1717378
11131,,1836.0,T4_3,de,0.06287313,-0.9774452
8375,,1831.0,T4_3,de,0.66497874,-1.0190794
1594,,1892.0,T4_3,de,0.21659687,-1.4558104
12946,,1827.0,T4_3,de,-0.105722964,-1.4313204
13142,,1777.0,T4_3,de,0.2376067,-1.4624076
7631,,1857.0,T4_3,de,0.29375973,-0.18800531
10329,,1806.0,T4_3,de,0.19244514,-1.0161748
13662,,1813.0,T4_3,de,-0.2318052,-1.4436963
6569,,1790.0,T4_3,de,-0.05272606,-1.0466143
1305,,1821.0,T4_3,de,0.27379838,-1.1538652
6195,,1647.0,T4_3,de,0.20869878,-0.09050053
10845,,1827.0,T4_3,de,-0.87995434,-0.6528783
6956,,1868.0,T4_3,de,0.5327653,-0.26560646
12678,,1833.0,T4_3,de,0.20922337,-1.2875717
527,,1761.0,T4_3,de,0.41688183,-1.3846606
5121,,1868.0,T4_3,de,0.24021901,-0.46685332
10872,,1777.0,T4_3,de,0.5507034,-1.1564717
11579,,1906.0,T4_3,de,0.20867762,-0.988165
7184,,1827.0,T4_3,de,0.22652265,-1.7216505
661,,1806.0,T4_3,de,0.3170088,-1.0671945
7824,,1868.0,T4_3,de,-0.1587406,0.045711387
12148,,1821.0,T4_3,de,0.2857367,-1.0083522
6798,,1770.0,T4_3,de,0.15629598,-1.3759494
8394,,1821.0,T4_3,de,0.3134286,-1.7107443
12822,,1827.0,T4_3,de,0.39948902,-1.2102278
10391,,1761.0,T4_3,de,-0.45126194,-1.3501571
14228,,1823.0,T4_3,de,0.5455574,-1.0450705
7183,,1814.0,T4_3,de,0.22803369,-0.75382996
11316,,1908.0,T4_3,de,0.06171997,-1.7827964
6602,,1806.0,T4_3,de,0.21750765,-1.8056513
4517,,1827.0,T4_3,de,0.058719162,-1.2429987
2465,,1836.0,T4_3,de,-0.026625495,-1.502978
5469,,1630.0,T4_3,de,0.47501025,-0.5253549
6061,,1675.0,T4_3,de,0.23791744,-1.1161492
14768,,1868.0,T4_3,de,0.07000647,-1.2119257
5054,,1777.0,T4_3,de,0.024363158,-1.8745822
5891,,1357.0,T4_3,de,0.4681238,-0.93209696
5117,,1778.0,T5,de,0.90614766,-2.1414225
13093,,1784.0,T5,de,0.8829551,-2.469947
546,,1769.0,T5,de,0.87007284,-2.5114193
2320,,1773.0,T5,de,0.75332195,-3.3134139
12000,,1837.0,T5,de,0.62549126,-2.168558
7726,,1773.0,T5,de,0.47517624,-2.9650366
3711,,1873.0,T5,de,-2.0528913,-2.5282912
14904,,1855.0,T5,de,1.1265316,-2.4874609
7252,,1882.0,T5,de,1.7890056,-2.1560411
13748,,1742.0,T5,de,0.67377657,-3.2293267
3375,,1794.0,T5,de,0.7625178,-2.3914702
1887,,1357.0,T5,de,1.468415,-2.8830018
7821,,1520.0,T5,de,0.6069365,-3.2562344
5624,,,T5,de,0.48544464,-2.7229857
5239,,1800.0,T5,de,-1.3838825,-2.1082597
9223,,1787.0,T5,de,0.6589782,-2.43331
4622,,1357.0,T5,de,0.17002071,-2.0574892
13267,,1870.0,T5,de,-1.6532482,-1.8345034
6844,,1836.0,T5,de,0.5861615,-2.8024292
12464,,1831.0,T5,de,1.1203216,-2.3566668
6364,,1753.0,T5,de,1.5377235,-2.4513595
9695,,1806.0,T5,de,-1.9972914,-2.3322465
5800,,1733.0,T5,de,-0.1857217,-2.7579594
3743,,1890.0,T5,de,0.8362275,-2.8631465
9095,,1798.0,T5,de,1.0550711,-2.7711442
9566,,1854.0,T5,de,0.9221877,-2.3401494
10945,,1772.0,T5,de,0.33789086,-2.2613294
14650,,1773.0,T5,de,0.6509537,-3.2286747
10680,,1810.0,T5,de,0.9173429,-2.9306905
11223,,1860.0,T5,de,-1.6994004,-2.0678313
7376,,1870.0,T5,de,-1.6956269,-2.228728
9244,,1782.0,T5,de,0.68974245,-2.9726546
5576,,1733.0,T5,de,-1.5394855,-4.3633957
113,,1803.0,T5,de,1.0903034,-2.5605013
7587,,1641.0,T5,de,0.37926045,-3.2271786
6858,,1613.0,T5,de,-2.8133602,-2.704439
1005,,1806.0,T5,de,-1.7562662,-2.069584
8881,,1846.0,T5,de,0.37519497,-2.9936907
1473,,1761.0,T5,de,1.4044025,-2.5314739
4587,,1891.0,T5,de,0.7695044,-3.0705295
9751,,1819.0,T5,de,-1.9184741,-3.406035
13397,,1882.0,T5,de,-1.8479055,-2.0763726
9632,,1761.0,T5,de,1.1062464,-2.6951048
562,,1836.0,T5,de,0.30183113,-3.2199118
313,,1824.0,T5,de,1.0341693,-2.8529613
14124,,1839.0,T5,de,-1.6207994,-2.25826
12080,,1833.0,T5,de,-2.5095088,-2.2109725
15114,,1709.0,T5,de,-1.0253208,-2.055802
263,,1641.0,T5,de,0.18170513,-3.2621121
4688,,1778.0,T5,de,1.1105982,-2.4699113
4990,,1816.0,T5,de,1.3490319,-2.3345892
13299,,1831.0,T5,de,0.44450337,-2.5378041
7721,,1845.0,T5,de,2.5672905,-2.2789245
9139,,1836.0,T5,de,0.35516286,-2.8144739
3964,,1821.0,T5,de,-1.590296,-1.8828454
13084,,1783.0,T5,de,0.64031285,-3.2560031
648,,1669.0,T5,de,-1.7889758,-2.2875757
11463,,1831.0,T5,de,-1.8149043,-1.7560635
6019,,1819.0,T5,de,-1.5402906,-2.232532
9922,,1892.0,T5,de,-1.8070517,-2.1210425
10528,,1812.0,T5,de,-1.8330529,-2.3677819
4802,,1784.0,T5,de,0.5011556,-2.3668413
1490,,1790.0,T5,de,-1.6193815,-2.2787669
1634,,1641.0,T5,de,0.6702901,-2.8515265
13388,,1773.0,T5,de,-2.1795204,-2.1417377
760,,1892.0,T5,de,1.0385228,-3.0645916
7433,,1733.0,T5,de,0.30615133,-3.0284557
99,,1827.0,T5,de,-2.370255,-3.3244617
1095,,1771.0,T5,de,0.930704,-1.913124
10806,,1831.0,T5,de,0.4602218,-2.4183366
13313,,1357.0,T5,de,1.3812555,-2.400928
498,,1836.0,T5,de,1.254955,-2.5668871
3792,,1357.0,T5,de,1.0283384,-2.2527473
308,,1805.0,T5,de,0.6889999,-3.0936403
4988,,1860.0,T5,de,1.2429452,-2.262886
1287,,1890.0,T5,de,-2.2422082,-2.0921953
10431,,1811.0,T5,de,0.62952167,-3.060872
7681,,1834.0,T5,de,0.967428,-2.5879693
9039,,1854.0,T5,de,0.5054861,-2.4612632
8443,,1726.0,T5,de,0.55775285,-3.0572782
14926,,1823.0,T5,de,0.9760925,-2.3501563
8899,,1789.0,T5,de,1.5398812,-2.5195742
5607,,1831.0,T5,de,0.19474195,-2.9051766
4820,,1650.0,T5,de,0.7370062,-2.7786
2453,,1870.0,T5,de,1.4418885,-2.5072172
5570,,1863.0,T5,de,-1.3519244,-2.2936502
8175,,1733.0,T5,de,0.61068374,-2.770259
10760,,1873.0,T5,de,0.43914092,-3.1391747
724,,1357.0,T5,de,1.0986675,-2.1595438
11350,,1742.0,T5,de,-1.7573082,-5.2647862
14920,,1824.0,T5,de,-2.6390948,-2.323064
3500,,1904.0,T5,de,0.6172333,-2.361501
4549,,1828.0,T5,de,0.6088978,-3.2455134
1534,,1733.0,T5,de,0.48541164,-2.519412
4062,,1357.0,T5,de,1.189564,-2.3242018
7785,,1772.0,T5,de,-1.8017948,-2.1636705
234,,1800.0,T5,de,0.5515119,-2.807585
8569,,1892.0,T5,de,-1.3104393,-5.2203465
2918,,1632.0,T5,de,0.16803719,-2.0650766
1969,,1756.0,T5,de,0.32653233,-1.9957757
413,,1641.0,T5,de,-1.446797,-2.0716264
9203,,1782.0,T5,de,-1.4303751,-5.395771
3830,,1836.0,T5,de,0.63125074,-3.2460597
6040,,1876.0,T5,de,-1.2995095,-2.036468
8955,,1831.0,T5,de,-2.0032942,-3.7831516
10114,,1810.0,T5,de,0.41663134,-3.0376587
1452,,1790.0,T5,de,1.1749679,-2.2167754
10571,,1870.0,T5,de,-2.8797278,-2.475772
8480,,1822.0,T5,de,-0.79463357,-2.2998788
7547,,1806.0,T5,de,0.6179634,-2.5303
4694,,1776.0,T5,de,1.3118188,-2.5174553
1374,,1777.0,T5,de,1.4955845,-2.3339455
1476,,1892.0,T5,de,-1.6232333,-2.1168914
10006,,1810.0,T5,de,0.9692527,-2.2461565
13494,,1873.0,T5,de,0.40788162,-2.315543
8268,,1755.0,T5,de,0.1099668,-2.0798233
8749,,1733.0,T5,de,-1.8034701,-2.1760728
11664,,1733.0,T5,de,0.69836843,-2.8512282
14593,,1827.0,T5,de,0.8417549,-2.4431245
10671,,1778.0,T5,de,0.9944916,-2.0433564
5774,,1775.0,T5,de,1.1487708,-2.7278917
10731,,,T5,de,0.80293965,-2.681292
1073,,1805.0,T5,de,0.9870689,-2.6243181
14543,,1650.0,T5,de,0.72189075,-2.7667336
12585,,1873.0,T5,de,0.5626722,-2.986972
6682,,1357.0,T5,de,1.0609481,-2.5027323
8661,,1831.0,T5,de,0.91246396,-2.863864
10836,,1831.0,T5,de,-2.5985777,-3.6584773
12651,,1755.0,T5,de,0.63611954,-3.467251
12719,,1823.0,T5,de,1.1055123,-2.8301125
10819,,1810.0,T5,de,0.33785233,-3.2234516
8015,,1784.0,T5,de,1.1301895,-2.4101903
6178,,1831.0,T5,de,-1.7145424,-2.1618989
8441,,1798.0,T5,de,1.2050188,-2.389551
2370,,1819.0,T5,de,1.0535992,-2.1378307
11557,,1831.0,T5,de,-1.6633651,-2.0626357
8736,,1854.0,T5,de,-1.4248083,-2.0419788
2416,,1841.0,T5,de,0.44401824,-1.9312266
5713,,1860.0,T5,de,-1.4369277,-2.088495
6128,,1759.0,T5,de,-2.1936922,-2.537141
7475,,1842.0,T5,de,0.5987305,-2.618656
8149,,1787.0,T5,de,1.1103185,-2.4755778
11030,,1808.0,T5,de,1.2665228,-2.2574728
12575,,1892.0,T5,de,0.41827384,-2.7415514
3976,,1831.0,T5,de,1.1933544,-2.3672726
3720,,1859.0,T5,de,0.8245229,-2.512123
12692,,1827.0,T5,de,0.3830838,-3.0156355
9351,,1709.0,T5,de,-1.1351001,-1.868556
12811,,1852.0,T5,de,0.35928008,-2.1511984
3686,,1849.0,T5,de,0.64857423,-2.6718843
8004,,1758.0,T5,de,1.2170455,-2.485691
78,,1758.0,T5,de,0.7540762,-2.712325
8694,,1841.0,T5,de,0.6959911,-2.758082
10868,,1815.0,T5,de,0.9962309,-2.4348125
195,,1824.0,T5,de,0.4350305,-2.4879189
10310,,1810.0,T5,de,-1.8197502,-1.95378
1341,,1800.0,T5,de,1.0543242,-2.3352978
11598,,1800.0,T5,de,0.72343445,-2.0654583
14481,,1824.0,T5,de,0.32051703,-2.4744854
3848,,1800.0,T5,de,0.6106992,-3.0167603
4400,,1883.0,T5,de,0.36360255,-2.8666937
9418,,1841.0,T5,de,0.60037065,-2.9381654
7946,,1882.0,T5,de,0.5554065,-2.9434206
3562,,1831.0,T5,de,0.6303653,-2.680252
3608,,1822.0,T5,de,0.43478924,-2.2071524
10620,,1908.0,T5,de,0.53399116,-2.6201427
14356,,1641.0,T5,de,-1.1962059,-2.1641524
5721,,1857.0,T5,de,1.6238097,-2.216256
4935,,1773.0,T5,de,0.88556486,-2.2158623
6444,,1773.0,T5,de,1.2254602,-3.3192716
1890,,1733.0,T5,de,-2.1002653,-2.6210227
4445,,1731.0,T5,de,0.69661945,-2.9043334
4066,,1870.0,T5,de,0.5939523,-2.7652256
6145,,1880.0,T5,de,0.47777924,-2.8661637
6936,,1756.0,T5,de,-1.6592495,-1.8913082
11415,,1776.0,T5,de,0.6419841,-2.5282643
9633,,1709.0,T5,de,-1.4588455,-2.0306323
8677,,1854.0,T5,de,0.9874282,-2.0414338
844,,1650.0,T5,de,0.4278406,-3.107065
18474,,1831.0,I4,ru,-1.6045917,-4.8162227
17359,,1850.0,I4,ru,-1.4406986,-5.91547
15253,,1825.0,I4,ru,-1.4930892,-5.8661957
18004,,1902.0,I4,ru,-1.3744452,-5.2402215
22735,,1864.0,I4,ru,-1.1586927,-5.5155234
21277,,1843.0,I4,ru,-1.2208878,-5.658195
23103,,1844.0,I4,ru,-1.1933037,-5.204636
21623,,1889.0,I4,ru,-1.4220184,-5.3531194
20927,,1828.0,I4,ru,-1.319506,-5.7648063
16794,,1823.0,I4,ru,-1.2823893,-5.2335343
16345,,1829.0,I4,ru,-1.4892764,-5.5730267
17585,,1891.0,I4,ru,-1.38724,-5.7013044
22494,,1866.0,I4,ru,-1.5305063,-5.9069877
18095,,1796.0,I4,ru,-1.3631757,-5.637744
18872,,1857.0,I4,ru,-0.95210314,-5.1000104
17691,,1826.0,I4,ru,-1.406301,-5.620178
16589,,1839.0,I4,ru,-1.30758,-5.239825
23342,,1819.0,I4,ru,-1.2122248,-5.731154
22158,,1850.0,I4,ru,-1.0613642,-5.069269
20672,,1819.0,I4,ru,-1.3178079,-5.428118
20538,,1876.0,I4,ru,-1.0869997,-5.20178
15308,,1804.0,I4,ru,-1.4622852,-5.419777
17836,,1830.0,I4,ru,-1.4536821,-5.7796335
20881,,1826.0,I4,ru,-0.89123154,-5.5549417
19226,,1833.0,I4,ru,-1.3246207,-5.779634
15667,,1830.0,I4,ru,-1.2486773,-5.5434237
21247,,1824.0,I4,ru,-0.84680814,-5.1503625
21420,,1842.0,I4,ru,-1.476985,-5.983356
20277,,1858.0,I4,ru,-1.206707,-5.855712
20118,,1833.0,I4,ru,-1.3164113,-5.8025217
22062,,1829.0,I4,ru,-1.443535,-5.917587
22982,,1826.0,I4,ru,-1.3536658,-5.534147
15603,,1835.0,I4,ru,-1.2301233,-5.2636986
17909,,1860.0,I4,ru,-1.4107002,-5.6513815
15886,,1834.0,I4,ru,-1.3034765,-5.91357
18034,,1898.0,I4,ru,-1.3955308,-5.5962005
20676,,1819.0,I4,ru,-1.5122439,-5.907293
17757,,1857.0,I4,ru,-1.1789942,-5.393212
18308,,1828.0,I4,ru,-1.4402969,-5.88677
15588,,1829.0,I4,ru,-1.5815806,-5.5844913
17324,,1844.0,I4,ru,-1.429734,-5.842112
19370,,1887.0,I4,ru,-1.2510664,-5.181493
18076,,1794.0,I4,ru,-1.3589022,-5.455112
22116,,1834.0,I4,ru,-0.7481572,-5.3121905
20324,,1863.0,I4,ru,-1.2348282,-5.1898336
15719,,1832.0,I4,ru,-1.2822814,-5.2165694
18862,,1857.0,I4,ru,-1.3650362,-5.7699633
17521,,1882.0,I4,ru,-1.1688399,-5.864945
16265,,1879.0,I4,ru,-1.0230563,-5.565371
23001,,1827.0,I4,ru,-1.3781137,-5.9454093
19991,,1826.0,I4,ru,-1.5125061,-5.8600693
21112,,1833.0,I4,ru,-1.3907931,-5.2852225
16476,,1813.0,I4,ru,-1.2360138,-5.69593
19798,,1844.0,I4,ru,-1.259205,-5.298825
20442,,1833.0,I4,ru,-1.2868692,-5.925234
18314,,1788.0,I4,ru,-1.6229166,-4.935366
17541,,1887.0,I4,ru,-1.3491781,-5.740385
15314,,1805.0,I4,ru,-1.2990427,-5.7859683
16460,,1809.0,I4,ru,-1.4834737,-5.272489
20940,,1828.0,I4,ru,-1.5509592,-5.8980136
19620,,1885.0,I4,ru,-1.2135755,-5.7129097
15296,,1798.0,I4,ru,-1.4171757,-5.7791185
18524,,1830.0,I4,ru,-1.2299718,-5.399877
20104,,1843.0,I4,ru,-1.6523925,-5.302
18309,,1823.0,I4,ru,-1.5657566,-5.983936
15191,,1789.0,I4,ru,-1.2041329,-5.825156
20547,,1887.0,I4,ru,-1.5442705,-5.642939
22571,,1826.0,I4,ru,-1.0446675,-5.1793513
22878,,1823.0,I4,ru,-1.2128462,-5.417619
20706,,1821.0,I4,ru,-1.3533838,-5.8500605
22988,,1826.0,I4,ru,-1.1690571,-5.671384
16656,,1818.0,I4,ru,-1.2465656,-5.895456
16361,,1828.0,I4,ru,-1.598954,-5.939734
19795,,1856.0,I4,ru,-1.4838606,-5.2810936
15247,,1816.0,I4,ru,-1.2849667,-5.4927893
18628,,1836.0,I4,ru,-1.3554834,-5.004104
16896,,1803.0,I4,ru,-1.3248811,-4.907022
23339,,1819.0,I4,ru,-1.3123219,-5.3954263
20063,,1841.0,I4,ru,-1.376871,-5.26464
19856,,1861.0,I4,ru,-1.115672,-5.531441
16290,,1821.0,I4,ru,-1.1049347,-5.438504
18368,,1821.0,I4,ru,-1.0984018,-5.431191
22934,,1829.0,I4,ru,-1.3499755,-5.9538736
18691,,1894.0,I4,ru,-1.418547,-5.8250847
18093,,1796.0,I4,ru,-1.4922353,-5.6320405
16048,,1877.0,I4,ru,-1.0752176,-5.749677
17826,,1827.0,I4,ru,-1.3728578,-5.9168525
17327,,1845.0,I4,ru,-1.571941,-5.774416
22993,,1826.0,I4,ru,-1.5188745,-5.7853537
16054,,1884.0,I4,ru,0.2874348,-3.3968134
21064,,1833.0,I4,ru,-1.3937303,-5.509664
18123,,1819.0,I4,ru,-1.3011079,-5.7039795
16088,,1891.0,I4,ru,-1.49645,-5.5941105
22961,,1825.0,I4,ru,-1.4799267,-5.615706
15423,,1822.0,I4,ru,-1.2230135,-5.52602
22357,,1858.0,I4,ru,-1.3738393,-5.64524
16013,,1881.0,I4,ru,-1.3884481,-5.9380817
22835,,1796.0,I4,ru,-1.3212725,-5.6058474
16858,,1791.0,I4,ru,-0.96094245,-5.4177256
17988,,1893.0,I4,ru,-1.0336145,-5.140243
15771,,1832.0,I4,ru,-1.3484417,-5.442357
16447,,1836.0,I4,ru,-1.25048,-5.694751
20571,,1814.0,I4,ru,-1.3718123,-5.0678906
21233,,1821.0,I4,ru,-1.3250967,-5.940675
17687,,1826.0,I4,ru,-1.4522369,-5.938458
22091,,1820.0,I4,ru,-1.4889106,-5.788849
16634,,1856.0,I4,ru,-1.3920313,-5.7486305
18398,,1829.0,I4,ru,-1.5969384,-5.527131
15454,,1826.0,I4,ru,-1.4451392,-5.737141
20981,,1829.0,I4,ru,-1.4448484,-5.5918865
15976,,1862.0,I4,ru,-1.3127308,-5.004269
22232,,1864.0,I4,ru,-1.3700836,-5.834797
15631,,1830.0,I4,ru,-1.304181,-5.511135
15966,,1867.0,I4,ru,-1.382389,-5.453838
20508,,1842.0,I4,ru,-1.5576773,-6.043154
22175,,1851.0,I4,ru,-1.3886224,-5.9627123
19585,,1878.0,I4,ru,-1.5737413,-5.9691353
20276,,1858.0,I4,ru,-1.0131372,-5.397489
23091,,1845.0,I4,ru,-1.6106372,-5.4550276
16311,,1821.0,I4,ru,-1.3850795,-5.500346
19145,,1888.0,I4,ru,-1.3666276,-5.3478675
19912,,1850.0,I4,ru,-1.4788206,-5.683871
22135,,1840.0,I4,ru,-1.3769653,-6.0718446
20732,,1821.0,I4,ru,-1.48267,-5.727006
21810,,1860.0,I4,ru,-1.4249794,-5.5718727
19478,,1848.0,I4,ru,-1.5638888,-5.9515295
20978,,1829.0,I4,ru,-1.3675158,-5.6401954
20854,,1819.0,I4,ru,-0.8485157,-5.3050966
21242,,1824.0,I4,ru,-1.2855805,-5.7577467
15840,,1844.0,I4,ru,-1.4911289,-5.8669057
16885,,1795.0,I4,ru,-0.96509075,-5.608619
22817,,1805.0,I4,ru,-1.4230046,-5.908921
20307,,1862.0,I4,ru,-1.3651714,-5.160916
20812,,1825.0,I4,ru,-1.5604844,-5.867759
19368,,1884.0,I4,ru,-1.2537013,-5.9384933
22278,,1869.0,I4,ru,-1.1586269,-5.6677594
19231,,1839.0,I4,ru,-1.532438,-5.9716325
15687,,1835.0,I4,ru,-1.4334925,-5.953302
22786,,1809.0,I4,ru,-1.1195189,-5.420185
19699,,1856.0,I4,ru,-1.5778606,-5.8759975
15660,,1828.0,I4,ru,-1.0614791,-5.896072
20943,,1828.0,I4,ru,-1.5224553,-5.8172455
21305,,1851.0,I4,ru,-1.3162026,-6.09769
17945,,1884.0,I4,ru,-1.0886726,-5.0186615
21434,,1843.0,I4,ru,-1.2827357,-5.8291655
21472,,1829.0,I4,ru,-1.5487499,-5.8666162
22966,,1825.0,I4,ru,-1.49756,-5.829532
21105,,1825.0,I4,ru,-1.4078847,-5.2609897
15979,,1862.0,I4,ru,-1.0501757,-5.618488
20757,,1823.0,I4,ru,-1.4201556,-5.9991336
17253,,1889.0,I4,ru,-1.4278125,-5.914906
